ALCHEMY_SCORE,ALCHEMY_TEXT,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,IMAGEBOX,STATUS,STATUSINFO,TOTALTRANSACTIONS,URL,USAGE,VISUAL_IMAGE,_ID,_REV
0.947846,person,2016,04,01,07,01,13,170-01,38x150+418+160,,,,,,20160401070113-170-01.jpg,20160401070113-170-01,1-284c512f6cb32467b2494b21f212767e
0.964429,person,2016,04,01,07,01,24,171-01,26x94+366+142,,,,,,20160401070124-171-01.jpg,20160401070124-171-01,1-8f741ffdcfb10a9340497fd7276d3867
0.964429,person,2016,04,01,07,02,16,172-01,14x194+424+174,,,,,,20160401070216-172-01.jpg,20160401070216-172-01,1-774ae353edc619debd283e64348da110
,NO_TAGS,2016,04,01,07,06,12,173-01,72x384+384+4,,,,,,20160401070612-173-01.jpg,20160401070612-173-01,1-15a3aad0a3baf7d37fd2725a2f5b6618
0.645656,person,2016,04,01,07,06,45,174-01,32x234+428+126,,,,,,20160401070645-174-01.jpg,20160401070645-174-01,1-2a6117def90ff8e74f5157f3877ab1ac
0.916827,person,2016,04,01,07,08,09,175-01,68x64+336+154,,,,,,20160401070809-175-01.jpg,20160401070809-175-01,1-24974ca6c88b492652097df9779443d8
0.845535,person,2016,04,01,07,08,34,176-01,58x188+394+152,,,,,,20160401070834-176-01.jpg,20160401070834-176-01,1-e4315763446a59ce7217b4b965649205
0.858149,person,2016,04,01,07,10,51,177-00,76x398+364+0,,,,,,20160401071051-177-00.jpg,20160401071051-177-00,1-e410d60602fb4f595df15e595feefb56
0.999389,person,2016,04,01,07,11,22,178-01,208x368+212+66,,,,,,20160401071122-178-01.jpg,20160401071122-178-01,1-7200484582dfc7bbbcebe7106c878115
0.999447,person,2016,04,01,07,12,18,179-00,376x444+142+20,,,,,,20160401071218-179-00.jpg,20160401071218-179-00,1-a084e8ff0b93758c10bbd142969dd7c5
0.890903,person,2016,04,01,07,14,55,180-00,26x198+426+152,,,,,,20160401071455-180-00.jpg,20160401071455-180-00,1-ce06e875efdd8b4026dccc7d24190400
0.802184,person,2016,04,01,07,15,33,181-01,42x68+362+146,,,,,,20160401071533-181-01.jpg,20160401071533-181-01,1-17928525b53ea07f1d6b4464a6592828
0.990048,person,2016,04,01,07,17,25,182-01,74x74+312+152,,,,,,20160401071725-182-01.jpg,20160401071725-182-01,1-b4bde839465beefc5a964018f393eabc
0.937027,person,2016,04,01,07,17,56,183-00,20x220+422+158,,,,,,20160401071756-183-00.jpg,20160401071756-183-00,1-e0209999fa4bb48c75e604cccc233934
,NO_TAGS,2016,04,01,07,21,03,184-00,536x478+52+0,,,,,,20160401072103-184-00.jpg,20160401072103-184-00,1-7c1a1011404f68ebe6ae7c984f40bbe7
0.952574,person,2016,04,01,07,21,39,185-01,54x54+194+206,,,,,,20160401072139-185-01.jpg,20160401072139-185-01,1-d12e44e5ce7be8f0999c645975cf71cb
0.986613,person,2016,04,01,07,22,00,186-00,468x442+78+0,,,,,,20160401072200-186-00.jpg,20160401072200-186-00,1-f55a3b5a82071b6f4a5aabcf7bfc0f4c
0.964429,person,2016,04,01,07,22,28,187-00,50x40+338+150,,,,,,20160401072228-187-00.jpg,20160401072228-187-00,1-4f768a08f1fbeebdbd06696ae57345d3
0.768525,person,2016,04,01,07,23,46,188-00,432x88+66+172,,,,,,20160401072346-188-00.jpg,20160401072346-188-00,1-76f8e1e14edbd1e237b9ab6c7f59db7a
0.5,person,2016,04,01,07,24,31,189-00,638x370+33+108,,,,,,20160401072431-189-00.jpg,20160401072431-189-00,1-9aeaa30374d737a2fca5df7f5e819141
0.970688,person,2016,04,01,07,27,46,190-00,496x230+74+132,,,,,,20160401072746-190-00.jpg,20160401072746-190-00,1-a1ea263a57fcadbc09d719e00ab37aa4
0.998887,person,2016,04,01,07,31,12,191-00,182x370+228+52,,,,,,20160401073112-191-00.jpg,20160401073112-191-00,1-79b1c64dff2b5d4ca78a9fc5b0b5cb25
0.401312,person,2016,04,01,07,39,53,192-00,542x478+50+0,,,,,,20160401073953-192-00.jpg,20160401073953-192-00,1-585a241a60b0c113ff48078d316148fe
0.331812,person,2016,04,01,07,58,37,193-01,394x248+102+58,,,,,,20160401075837-193-01.jpg,20160401075837-193-01,1-344de49d06fa0f4a4ac52a80aaa4dc5d
0.710949,person,2016,04,01,08,00,38,194-00,628x446+13+0,,,,,,20160401080038-194-00.jpg,20160401080038-194-00,1-0c538d6a98374667400add5c8abeb7d4
0.967705,person,2016,04,01,08,05,27,195-01,58x294+384+56,,,,,,20160401080527-195-01.jpg,20160401080527-195-01,1-08e36eb825b9d411ae367913f64b2384
0.832018,person,2016,04,01,08,05,57,196-00,30x98+424+174,,,,,,20160401080557-196-00.jpg,20160401080557-196-00,1-5732b19c8ba88062abfe2ee6d105d69e
0.354344,person,2016,04,01,08,06,44,197-01,58x158+378+72,,,,,,20160401080644-197-01.jpg,20160401080644-197-01,1-28a9df48b604c81c0338f6209337c936
0.989013,person,2016,04,01,08,08,11,198-01,30x130+394+188,,,,,,20160401080811-198-01.jpg,20160401080811-198-01,1-f6936d3c183da9ece7673a3e460535c2
0.982014,person,2016,04,01,08,09,56,199-00,28x64+426+178,,,,,,20160401080956-199-00.jpg,20160401080956-199-00,1-8b28799a191eeebdec24fed3ce95ed74
0.973403,person,2016,04,01,08,11,10,200-00,266x394+194+68,,,,,,20160401081110-200-00.jpg,20160401081110-200-00,1-eb429f3bad2846388070cac7a1147bfe
0.947846,person,2016,04,01,08,13,50,201-00,562x214+28+92,,,,,,20160401081350-201-00.jpg,20160401081350-201-00,1-2b39931cc3b530c3f4018dcc86adf01e
0.268941,person,2016,04,01,08,15,51,202-01,564x260+48+50,,,,,,20160401081551-202-01.jpg,20160401081551-202-01,1-f92b60b20841343639eda1ae2eeb065d
0.998341,person,2016,04,01,08,17,04,203-01,230x420+204+58,,,,,,20160401081704-203-01.jpg,20160401081704-203-01,1-14a74b06451add25fd3b6487a60ad0b5
0.908877,person,2016,04,01,08,19,22,204-00,82x144+386+98,,,,,,20160401081922-204-00.jpg,20160401081922-204-00,1-ea8ee7817475c53fedfb37dc5932a6fb
0.983697,person,2016,04,01,08,20,16,205-01,40x54+420+192,,,,,,20160401082016-205-01.jpg,20160401082016-205-01,1-8a4da812c0d4728d7be318b19501f836
0.973403,person,2016,04,01,08,20,33,206-01,80x100+390+158,,,,,,20160401082033-206-01.jpg,20160401082033-206-01,1-06e9a58d37546e1ee46b58ddece72aad
0.622459,person,2016,04,01,08,21,20,207-00,104x240+398+72,,,,,,20160401082120-207-00.jpg,20160401082120-207-00,1-45593de0d8d8dad379e8c8a8462539e4
0.916827,person,2016,04,01,08,22,18,208-00,76x50+392+192,,,,,,20160401082218-208-00.jpg,20160401082218-208-00,1-c28311e543be599d6516f67f75f04d9b
0.524979,person,2016,04,01,08,22,48,209-00,108x284+380+92,,,,,,20160401082248-209-00.jpg,20160401082248-209-00,1-4e2a002a985f0ceb63525eae54a63334
0.377541,person,2016,04,01,08,23,49,210-01,36x108+428+274,,,,,,20160401082349-210-01.jpg,20160401082349-210-01,1-db8af62978c63398a14aaae8dc287d5e
,NO_TAGS,2016,04,01,08,24,59,211-00,618x280+-18+54,,,,,,20160401082459-211-00.jpg,20160401082459-211-00,1-20c2cfe849bfea0b861557553da6867a
0.645656,person,2016,04,01,08,25,26,212-00,326x270+162+32,,,,,,20160401082526-212-00.jpg,20160401082526-212-00,1-5355a3938630f7802c2d42a4a4af89fc
0.947846,person,2016,04,01,08,27,46,213-01,66x74+402+178,,,,,,20160401082746-213-01.jpg,20160401082746-213-01,1-22c1643aa544b01d51576daf21e3dfba
0.942676,person,2016,04,01,08,28,10,214-01,54x44+396+190,,,,,,20160401082810-214-01.jpg,20160401082810-214-01,1-25f807e6b991fbdb763ec4f40e264fa2
0.978119,person,2016,04,01,08,28,55,215-00,50x64+402+188,,,,,,20160401082855-215-00.jpg,20160401082855-215-00,1-ef49cb71fd97266e442153ec6989378a
0.28905,person,2016,04,01,08,30,10,216-01,554x254+36+60,,,,,,20160401083010-216-01.jpg,20160401083010-216-01,1-57d558235a4cb5de2a6f9eef7ad745b9
0.731059,person,2016,04,01,08,32,42,217-01,562x478+44+0,,,,,,20160401083242-217-01.jpg,20160401083242-217-01,1-f2f6b4ed568cdebac51d4a4df26697f4
,NO_TAGS,2016,04,01,08,34,11,218-01,540x260+74+74,,,,,,20160401083411-218-01.jpg,20160401083411-218-01,1-20d05a238a466aa7965e62d5937a6d1f
0.377541,person,2016,04,01,08,34,52,219-01,452x214+100+96,,,,,,20160401083452-219-01.jpg,20160401083452-219-01,1-608778dd65ba3aad9679d875a1a0f446
0.731059,person,2016,04,01,08,35,44,220-00,548x300+74+68,,,,,,20160401083544-220-00.jpg,20160401083544-220-00,1-fa43c00b2d9ea1096db17906f929c165
,NO_TAGS,2016,04,01,08,36,26,221-00,44x54+98+276,,,,,,20160401083626-221-00.jpg,20160401083626-221-00,1-cdf52bbe2fee453d6a00f5bc218180c4
0.268941,person,2016,04,01,08,36,55,222-01,48x60+88+274,,,,,,20160401083655-222-01.jpg,20160401083655-222-01,1-4a0caeaeff6f8ca057726f758af4b81f
,NO_TAGS,2016,04,01,08,37,13,223-01,54x50+196+404,,,,,,20160401083713-223-01.jpg,20160401083713-223-01,1-206c1e34a484dbe0252bba09ff71cd35
,NO_TAGS,2016,04,01,08,37,30,224-00,46x68+400+282,,,,,,20160401083730-224-00.jpg,20160401083730-224-00,1-646620a8e6e04972a7182b2062df2e34
,NO_TAGS,2016,04,01,08,37,41,225-00,44x50+98+284,,,,,,20160401083741-225-00.jpg,20160401083741-225-00,1-efa6e0046eacfae69ffe19de7c361c0e
,NO_TAGS,2016,04,01,08,38,18,226-01,26x154+226+324,,,,,,20160401083818-226-01.jpg,20160401083818-226-01,1-ba3acc7b7f278fed4445b50f7d6e1153
,NO_TAGS,2016,04,01,08,40,02,227-00,44x44+438+276,,,,,,20160401084002-227-00.jpg,20160401084002-227-00,1-3e69b0b7cebafce2ddf27844490dab3d
,NO_TAGS,2016,04,01,08,40,39,228-01,18x98+230+312,,,,,,20160401084039-228-01.jpg,20160401084039-228-01,1-a6a8b5e91c58c81d6c7d3a2b8113a438
,NO_TAGS,2016,04,01,08,42,59,229-00,36x54+258+422,,,,,,20160401084259-229-00.jpg,20160401084259-229-00,1-7dc0252a821a5ba097d72c3e79db0147
,NO_TAGS,2016,04,01,08,44,59,230-00,52x104+202+350,,,,,,20160401084459-230-00.jpg,20160401084459-230-00,1-4a710b6b9c89c338a7cde0a9c47ba97c
,NO_TAGS,2016,04,01,08,45,34,231-00,36x64+108+274,,,,,,20160401084534-231-00.jpg,20160401084534-231-00,1-df52f83cc15e907560734cac2099796e
,NO_TAGS,2016,04,01,08,46,37,232-01,36x68+440+250,,,,,,20160401084637-232-01.jpg,20160401084637-232-01,1-493d5c03e16fe2b4da8a53a083e0dbc6
,NO_TAGS,2016,04,01,08,47,17,233-01,320x236+40+242,,,,,,20160401084717-233-01.jpg,20160401084717-233-01,1-5abf769f0faea428a97f63c6aef4125b
,NO_TAGS,2016,04,01,08,47,56,234-00,78x74+200+404,,,,,,20160401084756-234-00.jpg,20160401084756-234-00,1-b65077bc448ff62cad0c2e21280cb339
,NO_TAGS,2016,04,01,08,49,34,235-00,24x114+220+346,,,,,,20160401084934-235-00.jpg,20160401084934-235-00,1-7ea173e9a8f3f26636beee8c2f82c355
,NO_TAGS,2016,04,01,08,50,28,236-01,264x242+70+236,,,,,,20160401085028-236-01.jpg,20160401085028-236-01,1-22fc3b006e6c0482dada75df7b686fb0
,NO_TAGS,2016,04,01,08,50,57,237-01,78x84+196+394,,,,,,20160401085057-237-01.jpg,20160401085057-237-01,1-65a1f0897edbaf1d13020f7eb248839a
,NO_TAGS,2016,04,01,08,51,32,238-00,32x54+106+274,,,,,,20160401085132-238-00.jpg,20160401085132-238-00,1-6d661ae1dc95db2af3f203fe082e14b9
,NO_TAGS,2016,04,01,08,52,27,239-01,48x54+92+284,,,,,,20160401085227-239-01.jpg,20160401085227-239-01,1-7a52ffc7bdcfc5d8cd4441f6b0d465b4
0.598688,person,2016,04,01,08,55,01,240-01,382x238+104+68,,,,,,20160401085501-240-01.jpg,20160401085501-240-01,1-982b68451a61fa4a110dbda8c9369bd3
0.710949,person,2016,04,01,08,56,07,241-01,418x240+122+106,,,,,,20160401085607-241-01.jpg,20160401085607-241-01,1-cb068bad599cfe7636e5ca53fd03772c
0.5,person,2016,04,01,08,56,44,242-00,396x254+142+102,,,,,,20160401085644-242-00.jpg,20160401085644-242-00,1-69a35c65ea17e314a47a780c8597235c
0.354344,person,2016,04,01,08,57,29,243-00,76x104+314+286,,,,,,20160401085729-243-00.jpg,20160401085729-243-00,1-37d81954bdbb5d9a170ce560b3e708e7
,NO_TAGS,2016,04,01,08,58,10,244-00,28x84+118+280,,,,,,20160401085810-244-00.jpg,20160401085810-244-00,1-57938803d3e2acbcf0992b21fdfb6a03
,NO_TAGS,2016,04,01,09,09,41,245-00,46x40+94+292,,,,,,20160401090941-245-00.jpg,20160401090941-245-00,1-3efd82249eacadecd5e6fb22f281a217
0.475021,person,2016,04,01,09,10,27,246-01,440x260+110+66,,,,,,20160401091027-246-01.jpg,20160401091027-246-01,1-152a39b4ee0245a5886c4be17a68f920
,NO_TAGS,2016,04,01,09,10,57,247-01,88x238+408+32,,,,,,20160401091057-247-01.jpg,20160401091057-247-01,1-5b9ee8fd73081b0f160b77b631747827
0.524979,person,2016,04,01,09,12,32,248-00,360x244+108+58,,,,,,20160401091232-248-00.jpg,20160401091232-248-00,1-4bf118e756c3027c27fe8a8bab56c3c9
0.268941,person,2016,04,01,09,14,29,249-00,104x94+164+384,,,,,,20160401091429-249-00.jpg,20160401091429-249-00,1-a149d015f44077ddd91773978ac3897f
0.377541,person,2016,04,01,09,24,30,250-00,22x104+230+150,,,,,,20160401092430-250-00.jpg,20160401092430-250-00,1-16e71000a2cfc0fa76e3f984f793f373
0.268941,person,2016,04,01,09,24,45,251-01,28x68+76+228,,,,,,20160401092445-251-01.jpg,20160401092445-251-01,1-b6c0fae19012b30ba3cffe732817583d
,NO_TAGS,2016,04,01,09,25,31,252-00,114x130+244+264,,,,,,20160401092531-252-00.jpg,20160401092531-252-00,1-e52107b489f278d6f677548e0e113860
,NO_TAGS,2016,04,01,09,26,55,253-00,120x128+240+266,,,,,,20160401092655-253-00.jpg,20160401092655-253-00,1-14b90b171493f0f7c442bb83ea2d57c2
0.425557,person,2016,04,01,09,43,42,254-01,24x94+224+172,,,,,,20160401094342-254-01.jpg,20160401094342-254-01,1-34f17a20f8b17ecce2378b25c540724c
0.802184,person,2016,04,01,09,44,50,255-00,50x34+396+132,,,,,,20160401094450-255-00.jpg,20160401094450-255-00,1-cd9be0d9ed9d66e6a2da15acd911b5af
0.524979,person,2016,04,01,09,46,10,256-00,80x34+398+128,,,,,,20160401094610-256-00.jpg,20160401094610-256-00,1-a66a41f0cb21205e80f63de7f8d674c2
0.425557,person,2016,04,01,09,46,43,257-01,38x148+208+96,,,,,,20160401094643-257-01.jpg,20160401094643-257-01,1-fafbb707b3d232354f2746d62549ef35
0.310026,person,2016,04,01,09,46,57,258-00,166x94+102+100,,,,,,20160401094657-258-00.jpg,20160401094657-258-00,1-3ceafce2e190184804a60731a4677d59
0.310026,person,2016,04,01,09,47,15,259-00,140x150+138+78,,,,,,20160401094715-259-00.jpg,20160401094715-259-00,1-9c9fc251d72d900a2b8c00fee086c2ac
0.310026,person,2016,04,01,09,47,45,260-01,28x70+76+226,,,,,,20160401094745-260-01.jpg,20160401094745-260-01,1-0c3e6e03061ff9ba0d0ac25129d7dede
0.5,person,2016,04,01,09,51,09,261-00,44x148+236+64,,,,,,20160401095109-261-00.jpg,20160401095109-261-00,1-84ea0c3d049483f982a242598963eb80
0.999447,person,2016,04,01,09,52,32,262-01,150x368+272+54,,,,,,20160401095232-262-01.jpg,20160401095232-262-01,1-c1117927eb4c4646805737849ebe29e8
0.668188,person,2016,04,01,09,53,18,263-00,44x184+210+62,,,,,,20160401095318-263-00.jpg,20160401095318-263-00,1-a5b8854b7e7f5f8ac3a12017981e6a21
0.377541,person,2016,04,01,10,04,50,264-01,50x54+374+182,,,,,,20160401100450-264-01.jpg,20160401100450-264-01,1-43e95f9eca384dfd678830878e6be361
0.832018,person,2016,04,01,10,05,53,265-00,30x58+430+122,,,,,,20160401100553-265-00.jpg,20160401100553-265-00,1-9375a18f5993e67af4a712a4289f99a1
0.785835,person,2016,04,01,10,06,10,266-00,56x168+230+60,,,,,,20160401100610-266-00.jpg,20160401100610-266-00,1-56bde9b8f899760a2b88cb1b5f0f06f7
0.869892,person,2016,04,01,10,09,39,267-00,50x50+348+182,,,,,,20160401100939-267-00.jpg,20160401100939-267-00,1-1983d50665264d246894249132fafa07
0.668188,person,2016,04,01,10,10,11,268-01,50x178+230+56,,,,,,20160401101011-268-01.jpg,20160401101011-268-01,1-f2d543e6bcf5f49ef220196df067db9d
0.331812,person,2016,04,01,10,11,06,269-00,56x50+372+78,,,,,,20160401101106-269-00.jpg,20160401101106-269-00,1-b8f82248c56f4fa50f8fb5dbc20ab721
0.475021,person,2016,04,01,10,11,32,270-01,42x64+430+120,,,,,,20160401101132-270-01.jpg,20160401101132-270-01,1-17da25a0490e97e166502f0666c0dab0
0.622459,person,2016,04,01,10,12,23,271-01,32x70+430+114,,,,,,20160401101223-271-01.jpg,20160401101223-271-01,1-2cacde0a5c94ce108e20b5273b59f017
0.475021,person,2016,04,01,10,13,06,272-01,34x100+404+70,,,,,,20160401101306-272-01.jpg,20160401101306-272-01,1-6307aef2133139fe71ec358a052dcf5e
0.28905,person,2016,04,01,10,13,28,273-01,36x58+330+80,,,,,,20160401101328-273-01.jpg,20160401101328-273-01,1-638060e14504318252a7a5079809a652
0.900249,person,2016,04,01,10,14,03,274-01,72x100+382+62,,,,,,20160401101403-274-01.jpg,20160401101403-274-01,1-cfcbef10d9d890ae65d32424c849887d
,NO_TAGS,2016,04,01,10,14,23,275-00,378x144+122+86,,,,,,20160401101423-275-00.jpg,20160401101423-275-00,1-77ff1c10f0bc7eaab2a757deeb47d959
,NO_TAGS,2016,04,01,10,16,04,276-01,220x128+176+122,,,,,,20160401101604-276-01.jpg,20160401101604-276-01,1-79ef85656ed4adcc6ed37fcbefab1314
0.28905,person,2016,04,01,10,22,04,277-01,28x74+76+222,,,,,,20160401102204-277-01.jpg,20160401102204-277-01,1-fb888287a69e27683f2021020f8b7cf9
,NO_TAGS,2016,04,01,10,22,34,278-01,26x70+76+228,,,,,,20160401102234-278-01.jpg,20160401102234-278-01,1-38b1365940274e5a077167a93e7aff37
0.268941,person,2016,04,01,10,25,30,279-00,528x274+48+122,,,,,,20160401102530-279-00.jpg,20160401102530-279-00,1-8fe22f8367509b717f323ffb8ddc1f04
0.310026,person,2016,04,01,10,25,57,280-01,42x54+390+206,,,,,,20160401102557-280-01.jpg,20160401102557-280-01,1-91700ed75f2651c93ef71ac480b25a6c
0.331812,person,2016,04,01,10,27,06,281-01,40x94+254+368,,,,,,20160401102706-281-01.jpg,20160401102706-281-01,1-96890ef46052fdb79822cf7802d04268
,NO_TAGS,2016,04,01,10,33,23,282-00,50x48+408+230,,,,,,20160401103323-282-00.jpg,20160401103323-282-00,1-fc8f1767b1da0d1925bc10e8e7b535cc
,NO_TAGS,2016,04,01,10,34,55,283-00,38x60+254+404,,,,,,20160401103455-283-00.jpg,20160401103455-283-00,1-8c9dbee99d121f961391277e43591d47
0.268941,person,2016,04,01,11,31,01,284-00,28x64+222+190,,,,,,20160401113101-284-00.jpg,20160401113101-284-00,1-601962fc5dab972b9844568af7813a86
,NO_TAGS,2016,04,01,11,53,58,285-01,30x120+216+130,,,,,,20160401115358-285-01.jpg,20160401115358-285-01,1-1bf368c866998603e137ce94968959b0
0.598688,person,2016,04,01,12,01,58,286-00,126x478+314+0,,,,,,20160401120158-286-00.jpg,20160401120158-286-00,1-dd173916aac4ec4e5ac92f2ab48b4640
,NO_TAGS,2016,04,01,12,02,43,287-01,42x50+394+224,,,,,,20160401120243-287-01.jpg,20160401120243-287-01,1-fd78643c8475ea2c83735d2b9a4a6162
,NO_TAGS,2016,04,01,12,03,17,288-00,38x74+358+156,,,,,,20160401120317-288-00.jpg,20160401120317-288-00,1-38af39d8cebc2a4c4b9d673cf2f8e7ce
0.710949,person,2016,04,01,12,04,46,289-00,408x478+40+0,,,,,,20160401120446-289-00.jpg,20160401120446-289-00,1-e809fb7e9fc9f59aedf3fa7676f6a528
,NO_TAGS,2016,04,01,12,06,34,290-01,26x78+74+202,,,,,,20160401120634-290-01.jpg,20160401120634-290-01,1-db80cc2e0ce1727b89486274eede25d8
,NO_TAGS,2016,04,01,12,06,57,291-00,24x74+76+204,,,,,,20160401120657-291-00.jpg,20160401120657-291-00,1-b6fa5a170b6007ffb1bbc7023948a647
0.425557,person,2016,04,01,12,14,37,292-00,50x44+362+186,,,,,,20160401121437-292-00.jpg,20160401121437-292-00,1-bfea056b0401a54672280a27ade6f98c
,NO_TAGS,2016,04,01,12,18,08,293-00,56x108+408+276,,,,,,20160401121808-293-00.jpg,20160401121808-293-00,1-93a2b650a7f462b98b2e9913abfec422
,NO_TAGS,2016,04,01,12,19,11,294-01,22x94+222+164,,,,,,20160401121911-294-01.jpg,20160401121911-294-01,1-a83441e1c5b4f05c42b3946f858011d7
,NO_TAGS,2016,04,01,12,19,43,295-00,18x180+224+80,,,,,,20160401121943-295-00.jpg,20160401121943-295-00,1-06adbcf98b171a0ac90b9fd228103830
,NO_TAGS,2016,04,01,12,20,47,296-01,42x50+100+310,,,,,,20160401122047-296-01.jpg,20160401122047-296-01,1-aaa8a2b370449e353333468689990c5a
,NO_TAGS,2016,04,01,12,21,03,297-00,50x40+52+252,,,,,,20160401122103-297-00.jpg,20160401122103-297-00,1-ec9a3582845b9b21e36ecd4595418b61
,NO_TAGS,2016,04,01,12,21,47,298-00,422x254+28+224,,,,,,20160401122147-298-00.jpg,20160401122147-298-00,1-56b24aebde3d0424f43a70d8c79bb5fe
,NO_TAGS,2016,04,01,12,22,31,299-00,74x88+318+390,,,,,,20160401122231-299-00.jpg,20160401122231-299-00,1-d4098afabdd6a62bad5b4747041ad81f
,NO_TAGS,2016,04,01,12,22,59,300-00,48x60+442+360,,,,,,20160401122259-300-00.jpg,20160401122259-300-00,1-2b6ad09230c87c6766090f9b1b1b5e91
,NO_TAGS,2016,04,01,12,23,48,301-01,56x84+402+290,,,,,,20160401122348-301-01.jpg,20160401122348-301-01,1-579558820b126438d8f2ed80c1fee59e
0.268941,person,2016,04,01,12,24,02,302-01,50x44+414+326,,,,,,20160401122402-302-01.jpg,20160401122402-302-01,1-862552d8cc64edcff79afb505115e1f9
,NO_TAGS,2016,04,01,12,24,38,303-01,44x60+412+210,,,,,,20160401122438-303-01.jpg,20160401122438-303-01,1-35c8bdd0d3efe7cae1c963894bc429f3
,NO_TAGS,2016,04,01,12,25,49,304-01,70x44+338+182,,,,,,20160401122549-304-01.jpg,20160401122549-304-01,1-6d7bd4fa39cdd46a817715e4a31ab45e
0.268941,person,2016,04,01,12,26,09,305-00,52x58+368+186,,,,,,20160401122609-305-00.jpg,20160401122609-305-00,1-0e8682ddb32d46844cb0f6c4f88d31e0
,NO_TAGS,2016,04,01,12,26,53,306-00,24x140+222+118,,,,,,20160401122653-306-00.jpg,20160401122653-306-00,1-ce1a755ae00a760d76e91eb16664d645
,NO_TAGS,2016,04,01,12,43,43,307-00,288x258+80+220,,,,,,20160401124343-307-00.jpg,20160401124343-307-00,1-a349af3e8949a80bfd8cb8189b396db6
,NO_TAGS,2016,04,01,13,02,27,308-01,26x78+78+216,,,,,,20160401130227-308-01.jpg,20160401130227-308-01,1-b0a800e0eaf11b753d64ef8d4741e66b
,NO_TAGS,2016,04,01,13,21,13,309-00,22x100+220+166,,,,,,20160401132113-309-00.jpg,20160401132113-309-00,1-d50c6d309acde39e27c72ada1fba1a76
0.377541,person,2016,04,01,13,22,19,310-00,54x74+234+168,,,,,,20160401132219-310-00.jpg,20160401132219-310-00,1-57d52b35c0c2127b34c19da70ddee1a7
,NO_TAGS,2016,04,01,14,16,21,311-00,26x74+78+224,,,,,,20160401141621-311-00.jpg,20160401141621-311-00,1-37c7bae2648863c039599c30a8daddc4
,NO_TAGS,2016,04,01,15,00,50,312-01,28x84+76+212,,,,,,20160401150050-312-01.jpg,20160401150050-312-01,1-62321c30ae1449231dd198cf1911f3dd
,NO_TAGS,2016,04,01,15,09,34,313-01,28x64+74+224,,,,,,20160401150934-313-01.jpg,20160401150934-313-01,1-40fb93d097d2575997267a9e0c0ce254
,NO_TAGS,2016,04,01,15,16,27,314-00,22x90+222+170,,,,,,20160401151627-314-00.jpg,20160401151627-314-00,1-540ce3ad4559c806d22ce439c73e8700
,NO_TAGS,2016,04,01,15,17,16,315-00,28x98+224+164,,,,,,20160401151716-315-00.jpg,20160401151716-315-00,1-d80b9307f92a3190dcf866b3608f5bc7
,NO_TAGS,2016,04,01,15,17,40,316-00,14x100+232+162,,,,,,20160401151740-316-00.jpg,20160401151740-316-00,1-1eda8a0b8a60e183cacbe5e044a262fc
0.999254,person,2016,04,01,15,28,00,317-01,112x466+272+12,,,,,,20160401152800-317-01.jpg,20160401152800-317-01,1-5fe43dcea0b3b2de68463e5b427e92b3
0.354344,person,2016,04,01,15,31,03,318-00,26x144+220+124,,,,,,20160401153103-318-00.jpg,20160401153103-318-00,1-89119adc7e26e0da722b8a4ec507aecd
0.450166,person,2016,04,01,15,36,07,319-01,40x184+222+70,,,,,,20160401153607-319-01.jpg,20160401153607-319-01,1-bb7abebc3929e8887a644e79c12c87f3
0.331812,person,2016,04,01,15,38,01,320-00,30x94+234+158,,,,,,20160401153801-320-00.jpg,20160401153801-320-00,1-de50c79f8c323b6064875fa02dc1890d
0.28905,person,2016,04,01,15,41,18,321-01,52x94+220+160,,,,,,20160401154118-321-01.jpg,20160401154118-321-01,1-bd4bf971a838848df57b077cb4d4a100
0.998887,person,2016,04,01,15,53,44,322-00,120x364+296+58,,,,,,20160401155344-322-00.jpg,20160401155344-322-00,1-5e4ae5130743044da7cd48aee74cbec4
,NO_TAGS,2016,04,01,15,56,36,323-00,638x434+-5+16,,,,,,20160401155636-323-00.jpg,20160401155636-323-00,1-8aaa5f6b53d90b234588b98f118a5ecd
,NO_TAGS,2016,04,01,15,58,27,324-01,30x80+186+394,,,,,,20160401155827-324-01.jpg,20160401155827-324-01,1-43e091aabe28a48d03538d57b8f557de
0.28905,person,2016,04,01,15,59,54,325-00,22x130+226+128,,,,,,20160401155954-325-00.jpg,20160401155954-325-00,1-1f990f820f999cc87f80ee3c93b837d4
0.970688,person,2016,04,01,16,00,22,326-01,56x144+360+74,,,,,,20160401160022-326-01.jpg,20160401160022-326-01,1-461e03b68d0cd158c7783e1f6f9b0205
0.331812,person,2016,04,01,16,01,57,327-01,22x114+224+150,,,,,,20160401160157-327-01.jpg,20160401160157-327-01,1-4ca26fcd90e738cf8a5be5998536a55b
0.310026,person,2016,04,01,16,03,04,328-01,52x138+218+110,,,,,,20160401160304-328-01.jpg,20160401160304-328-01,1-d50571c724c5c5474ed22bc89666985b
0.28905,person,2016,04,01,16,38,10,329-01,28x128+220+136,,,,,,20160401163810-329-01.jpg,20160401163810-329-01,1-2b3bc5ed48bb1cddafaf035ae5e7d4de
,NO_TAGS,2016,04,01,16,46,46,330-01,26x64+76+226,,,,,,20160401164646-330-01.jpg,20160401164646-330-01,1-12c4b3b858c13d9595134c04c8cb19de
